group,track_id,total_frames,mean_match_cost,max_match_cost,mean_center_distance,max_center_distance,mean_iou,min_iou,suspicious,suspicion_reason
zm1_3,8,97,0.0016738782509252454,0.0146055911680911,0.00019199908048438867,0.0016025641025641,0.9955740604325416,0.9597578347578348,False,
zm1_3,9,97,0.0005380853182851505,0.0161354512735326,5.782447792756701e-05,0.000801282051282,0.9985700016924793,0.9553868058851448,False,
zm1_3,10,97,0.0008598720591631052,0.0079723597359736,0.00015695215437482577,0.0016025641025641,0.9978347052605158,0.9801980198019802,False,
zm1_4,1,97,0.0005186065201225743,0.0174145803810423,5.298550722287835e-05,0.0011331839442092,0.9986166687416351,0.9502440560541648,False,
zm1_4,2,97,0.0009787722367646649,0.0129498106060606,0.00012249229385363403,0.0016025641025641,0.9974309935835434,0.9644886363636364,False,
zm1_4,3,97,0.00036792197779741444,0.0116477272727272,4.95638382236299e-05,0.0016025641025641,0.9990408414772798,0.9696969696969696,False,
zm1_4,4,97,0.0009936074219238857,0.0092769607843137,0.00016379549237332785,0.0016025641025641,0.9974653132803394,0.9758461309080064,False,
zm1_4,5,97,0.00029825716530561546,0.0095973290574068,3.988589681425155e-05,0.0011331839442092,0.9992219104789247,0.9746835443037974,False,
zm1_4,6,97,0.004020570702193879,0.0223974810435595,0.0005529329900679804,0.0033037705333474,0.9895395306895722,0.9421427708660466,False,
zm1_4,7,97,0.0005055863980131587,0.0098121715169267,7.776742633469279e-05,0.0011331839442092,0.9986998926545839,0.9740697087051692,False,
zm1_4,8,97,0.004790621454482732,0.0233871202681634,0.000629527313635865,0.0035834422716342,0.9874816322839445,0.938076416337286,False,
zm1_4,9,97,0.0004153059003367062,0.0114635831061451,4.8146536518189694e-05,0.0011331839442092,0.9989028267097146,0.9693513898788312,False,
zm1_4,10,97,0.0002390113794309227,0.0091390139111825,3.16252571103134e-05,0.0011331839442092,0.9993758429648307,0.9759930161501528,False,
zm1_5,1,97,0.00032393168665169174,0.0160262978142076,3.3042558815752576e-05,0.000801282051282,0.9991358456473673,0.9556986729117876,False,
zm1_5,2,97,0.006209996467630663,0.0230180654913984,0.0010573184877373434,0.0040064102564102,0.9842207444268531,0.9416745747864808,False,
zm1_5,3,97,0.0007462833730712289,0.009576659653826,0.00011423165414969485,0.0011331839442092,0.9980799062917888,0.9747425997425996,False,
zm1_5,4,97,0.0015616677293781773,0.0094659813284418,0.00020910742548063506,0.0011331839442092,0.9959264345633836,0.9750588235294118,False,
zm1_5,5,97,0.0003417498419070341,0.0096901922737541,3.646422781500206e-05,0.0011331839442092,0.9990912911604934,0.9744182208285196,False,
zm1_5,6,97,0.0014664245169939132,0.0121319885011895,0.00019542074948363712,0.0011331839442092,0.9961731399147727,0.9668252709489824,False,
zm1_5,7,97,0.0009705066883737587,0.0152847652218782,0.00012390959555907217,0.000801282051282,0.9974572415678276,0.9578173374613004,False,
zm1_5,8,97,0.00028849787070308144,0.0097222222222222,2.8203588111063918e-05,0.0011331839442092,0.999228098461626,0.9722222222222222,False,
zm1_5,9,97,0.0032980785272344938,0.017491149350526,0.000473277146607401,0.0022663678884184,0.9914558617658865,0.9533527696793004,False,
zm1_5,10,97,0.0008996514334035958,0.0136484800362976,0.00011907062485438454,0.0016025641025641,0.9976506984935765,0.9624924379915304,False,
zm1_6,1,97,0.0006361371102186021,0.0116318398340062,8.602806603863093e-05,0.0011331839442092,0.9983422318077328,0.9688706563706564,False,
zm1_6,2,97,0.001071529679353403,0.0137388203349142,0.00016379549237332373,0.0011331839442092,0.9972426782591121,0.962234322852626,False,
zm1_6,3,97,0.0002868752799594598,0.0062585382513661,4.1303198519690725e-05,0.000801282051282,0.999257062283081,0.9836065573770492,False,
zm1_6,4,97,0.0006788088936445196,0.0100800039071703,0.00010254934544650721,0.0011331839442092,0.9982509948025591,0.9733044733044732,False,
zm1_6,5,97,0.0018568036829416936,0.0132266230641643,0.0002605670414259814,0.0017917211358171,0.9951787568399577,0.9655371304974766,False,
zm1_6,6,97,0.004121041594643316,0.0270359848484848,0.0003325932256555247,0.0032051282051282,0.9888432685772365,0.9242424242424242,False,
zm1_6,7,97,0.00024702066261344434,0.0060763888888889,3.3042558815752576e-05,0.000801282051282,0.9993555914303337,0.984126984126984,False,
zm1_6,8,97,0.004278317529414443,0.0388565562546757,0.0006849550823927464,0.0050677526605262,0.9890482950689738,0.8983928084990466,False,
zm1_6,9,97,0.0004584414008439742,0.0096324737243317,6.950678663075464e-05,0.0011331839442092,0.9988192514584743,0.9745831309697264,False,
zm1_6,10,97,0.0023020843374063197,0.0138884385972067,0.00031986311584503814,0.0017917211358171,0.9940166476796942,0.963646228974498,False,
zm1_7,1,97,0.0006834058160237887,0.0055932971014492,0.00010738831615119588,0.000801282051282,0.9982468473984986,0.9855072463768116,False,
zm1_7,2,97,0.0025695707525315546,0.0108528471765095,0.000577305953586531,0.0024038461538461,0.9937305089065706,0.9723193473193472,False,
zm1_7,3,97,0.0019894011963529443,0.0152744817941358,0.00028481618973547626,0.0017917211358171,0.9948449409342146,0.9596861055547008,False,
zm1_7,4,97,0.0009541866786926918,0.0153971849262029,0.00011713867869001547,0.0017917211358171,0.9974912956070167,0.9593355251773664,False,
zm1_7,5,97,0.0005240837345638113,0.0098461586048318,7.776742633469279e-05,0.0011331839442092,0.998647043121582,0.973972602739726,False,
zm1_7,6,97,0.0024371622498420187,0.0191224056334815,0.00032208816403080516,0.0025338763302631,0.9936348430193657,0.9483407458091002,False,
zm1_7,7,97,0.00040815713321166596,0.0059895833333333,6.608511763150515e-05,0.000801282051282,0.9989565662664253,0.984375,False,
zm1_7,8,97,0.0009880875492280041,0.0059054487179486,0.00017347343378270103,0.000801282051282,0.997499057664945,0.9846153846153848,False,
zm1_7,9,97,0.00031927187409631956,0.0059054487179486,4.956383822362887e-05,0.000801282051282,0.9991798417735688,0.9846153846153848,False,
zm1_7,10,97,0.00048546942819969996,0.00995661088605,7.292845563000412e-05,0.0011331839442092,0.9987483830513136,0.9736570247933884,False,
zm1_8,1,97,0.0007908639164766227,0.0064530367231638,0.00011564895585513402,0.000801282051282,0.9979551654423692,0.9830508474576272,False,
zm1_8,2,97,0.0009193048194688845,0.0113357843137254,0.0001239095955590742,0.0016025641025641,0.9976035326218415,0.9705882352941176,False,
zm1_8,3,97,0.0017701470950823226,0.0210309280721955,0.0002294745551179928,0.0022663678884184,0.9953686039021268,0.9441206030150754,False,
zm1_8,4,97,0.002044507343087964,0.0192830842079724,0.0002846851105266392,0.0025338763302631,0.9946872513678696,0.9496112440191388,False,
zm1_8,5,97,0.00197371237416747,0.0188099573743789,0.0002731338810322845,0.0017917211358171,0.9948680704242957,0.9495847467540064,False,
zm1_8,6,97,0.00045207081483775256,0.0053153538812785,7.43457573354433e-05,0.000801282051282,0.9988464397926579,0.9863013698630136,False,
zm1_8,7,97,0.0015239765118488452,0.0252768958787661,0.00020402878599501856,0.0035834422716342,0.9960246919972797,0.934435261707989,False,
zm1_8,8,97,0.0010096281534442669,0.0179760860822853,0.00015069588196469795,0.0022663678884184,0.9973952119138079,0.9528487229862476,False,
zm1_8,9,97,0.00383025656596226,0.0124107002429833,0.0009937596077827051,0.0032051282051282,0.9909019633688471,0.9678683385579936,False,
zm1_8,10,97,0.00044469337619711856,0.0094594594594594,4.956383822362887e-05,0.000801282051282,0.9988214946247093,0.972972972972973,False,
zm1_9,1,97,0.0012449494642590556,0.0092294105584609,0.0001968380511890763,0.0011331839442092,0.996808557911468,0.9757347400150717,False,
zm1_9,2,97,0.0005309344618240073,0.0104477611940298,6.124614692681649e-05,0.0011331839442092,0.9985967872390812,0.9701492537313432,False,
zm1_9,3,97,0.0002614971247690567,0.0097064769711433,3.646422781500206e-05,0.0011331839442092,0.9993205846380305,0.9743716931216932,False,
zm1_9,4,97,0.006537558164857249,0.0265394656019656,0.0012657214806141288,0.0040857528153788,0.9836718879929769,0.9316134316134316,False,
zm1_9,5,97,0.0008422477281165372,0.009908167196872,0.00012107499214819381,0.0011331839442092,0.9978184314765136,0.9737954353338968,False,
zm1_9,6,97,0.011286994571597918,0.102590984383655,0.001645253359714233,0.0088141025641025,0.9708069146063323,0.7232519493800332,False,
zm1_9,7,97,0.0004346075451580237,0.0055932971014492,7.43457573354433e-05,0.000801282051282,0.9988963348488858,0.9855072463768116,False,
