group,frame,pg_el,pg_im
pg6_12,1,0,10
pg6_12,2,0,10
pg6_12,3,0,10
pg6_12,4,0,10
pg6_12,5,0,10
pg6_12,6,0,10
pg6_12,7,0,10
pg6_12,8,0,10
pg6_12,9,0,10
pg6_12,10,0,10
pg6_12,11,0,10
pg6_12,12,0,10
pg6_12,13,0,10
pg6_12,14,1,9
pg6_12,15,1,9
pg6_12,16,2,8
pg6_12,17,2,8
pg6_12,18,2,8
pg6_12,19,3,7
pg6_12,20,4,6
pg6_12,21,3,7
pg6_12,22,5,5
pg6_12,23,5,5
pg6_12,24,5,5
pg6_12,25,6,4
pg6_12,26,6,4
pg6_12,27,6,4
pg6_12,28,6,4
pg6_12,29,6,4
pg6_12,30,6,4
pg6_12,31,7,3
pg6_12,32,6,4
pg6_12,33,7,3
pg6_12,34,7,3
pg6_12,35,7,3
pg6_12,36,7,3
pg6_12,37,8,2
pg6_12,38,8,2
pg6_12,39,9,1
pg6_12,40,9,1
pg6_12,41,9,1
pg6_12,42,9,1
pg6_12,43,9,1
pg6_12,44,9,1
pg6_12,45,9,1
pg6_12,46,9,1
pg6_12,47,9,1
pg6_12,48,9,1
pg6_12,49,9,1
pg6_12,50,9,1
pg6_12,51,9,1
pg6_12,52,9,1
pg6_12,53,9,1
pg6_12,54,9,1
pg6_12,55,9,1
pg6_12,56,9,1
pg6_12,57,9,1
pg6_12,58,9,1
pg6_12,59,9,1
pg6_12,60,9,1
pg6_12,61,9,1
pg6_12,62,9,1
pg6_12,63,9,1
pg6_12,64,9,1
pg6_12,65,9,1
pg6_12,66,9,1
pg6_12,67,9,1
pg6_12,68,9,1
pg6_12,69,9,1
pg6_12,70,9,1
pg6_12,71,9,1
pg6_12,72,9,1
pg6_12,73,9,1
pg6_12,74,9,1
pg6_12,75,9,1
pg6_12,76,9,1
pg6_12,77,9,1
pg6_12,78,9,1
pg6_12,79,9,1
pg6_12,80,9,1
pg6_12,81,9,1
pg6_12,82,9,1
pg6_12,83,9,1
pg6_12,84,9,1
pg6_12,85,9,1
pg6_12,86,9,1
pg6_12,87,9,1
pg6_12,88,9,1
pg6_12,89,9,1
pg6_12,90,9,1
pg6_12,91,9,1
pg6_12,92,9,1
pg6_12,93,9,1
pg6_12,94,9,1
pg6_12,95,9,1
pg6_12,96,9,1
pg6_12,97,9,1
pg6_2,1,0,10
pg6_2,2,0,10
pg6_2,3,0,10
pg6_2,4,0,10
pg6_2,5,0,10
pg6_2,6,0,10
pg6_2,7,0,10
pg6_2,8,0,10
pg6_2,9,0,10
pg6_2,10,0,10
pg6_2,11,0,10
pg6_2,12,0,10
pg6_2,13,0,10
pg6_2,14,0,10
pg6_2,15,0,10
pg6_2,16,0,10
pg6_2,17,0,10
pg6_2,18,0,10
pg6_2,19,1,9
pg6_2,20,1,9
pg6_2,21,2,8
pg6_2,22,2,8
pg6_2,23,2,8
pg6_2,24,3,7
pg6_2,25,3,7
pg6_2,26,5,5
pg6_2,27,5,5
pg6_2,28,7,3
pg6_2,29,7,3
pg6_2,30,7,3
pg6_2,31,7,3
pg6_2,32,7,3
pg6_2,33,7,3
pg6_2,34,7,3
pg6_2,35,8,2
pg6_2,36,8,2
pg6_2,37,8,2
pg6_2,38,8,2
pg6_2,39,8,2
pg6_2,40,8,2
pg6_2,41,8,2
pg6_2,42,9,1
pg6_2,43,9,1
pg6_2,44,9,1
pg6_2,45,9,1
pg6_2,46,9,1
pg6_2,47,9,1
pg6_2,48,9,1
pg6_2,49,9,1
pg6_2,50,9,1
pg6_2,51,9,1
pg6_2,52,9,1
pg6_2,53,9,1
pg6_2,54,9,1
pg6_2,55,9,1
pg6_2,56,9,1
pg6_2,57,9,1
pg6_2,58,9,1
pg6_2,59,9,1
pg6_2,60,9,1
pg6_2,61,9,1
pg6_2,62,9,1
pg6_2,63,9,1
pg6_2,64,9,1
pg6_2,65,9,1
pg6_2,66,9,1
pg6_2,67,9,1
pg6_2,68,9,1
pg6_2,69,9,1
pg6_2,70,9,1
pg6_2,71,9,1
pg6_2,72,9,1
pg6_2,73,9,1
pg6_2,74,9,1
pg6_2,75,9,1
pg6_2,76,9,1
pg6_2,77,9,1
pg6_2,78,9,1
pg6_2,79,9,1
pg6_2,80,9,1
pg6_2,81,9,1
pg6_2,82,9,1
pg6_2,83,9,1
pg6_2,84,9,1
pg6_2,85,9,1
pg6_2,86,9,1
pg6_2,87,9,1
pg6_2,88,9,1
pg6_2,89,9,1
pg6_2,90,9,1
pg6_2,91,9,1
pg6_2,92,9,1
pg6_2,93,9,1
pg6_2,94,9,1
pg6_2,95,9,1
pg6_2,96,9,1
pg6_2,97,9,1
pg6_3,1,0,10
pg6_3,2,0,10
pg6_3,3,0,10
pg6_3,4,0,10
pg6_3,5,0,10
pg6_3,6,0,10
pg6_3,7,0,10
pg6_3,8,0,10
pg6_3,9,0,10
pg6_3,10,0,10
pg6_3,11,0,10
pg6_3,12,0,10
pg6_3,13,0,10
pg6_3,14,0,10
pg6_3,15,0,10
pg6_3,16,1,9
pg6_3,17,1,9
pg6_3,18,1,9
pg6_3,19,1,9
pg6_3,20,2,8
pg6_3,21,2,8
pg6_3,22,2,8
pg6_3,23,2,8
pg6_3,24,2,8
pg6_3,25,3,7
pg6_3,26,3,7
pg6_3,27,3,7
pg6_3,28,3,7
pg6_3,29,3,7
pg6_3,30,3,7
pg6_3,31,4,6
pg6_3,32,4,6
pg6_3,33,4,6
pg6_3,34,6,4
pg6_3,35,6,4
pg6_3,36,6,4
pg6_3,37,6,4
pg6_3,38,6,4
pg6_3,39,6,4
pg6_3,40,7,3
pg6_3,41,7,3
pg6_3,42,7,3
pg6_3,43,7,3
pg6_3,44,7,3
pg6_3,45,7,3
pg6_3,46,7,3
pg6_3,47,7,3
pg6_3,48,7,3
pg6_3,49,7,3
pg6_3,50,7,3
pg6_3,51,7,3
pg6_3,52,7,3
pg6_3,53,7,3
pg6_3,54,7,3
pg6_3,55,7,3
pg6_3,56,7,3
pg6_3,57,7,3
pg6_3,58,8,2
pg6_3,59,8,2
pg6_3,60,8,2
pg6_3,61,8,2
pg6_3,62,8,2
pg6_3,63,8,2
pg6_3,64,8,2
pg6_3,65,8,2
pg6_3,66,8,2
pg6_3,67,8,2
pg6_3,68,8,2
pg6_3,69,8,2
pg6_3,70,8,2
pg6_3,71,8,2
pg6_3,72,8,2
pg6_3,73,8,2
pg6_3,74,8,2
pg6_3,75,8,2
pg6_3,76,8,2
pg6_3,77,8,2
pg6_3,78,8,2
pg6_3,79,8,2
pg6_3,80,8,2
pg6_3,81,8,2
pg6_3,82,8,2
pg6_3,83,8,2
pg6_3,84,8,2
pg6_3,85,8,2
pg6_3,86,8,2
pg6_3,87,8,2
pg6_3,88,8,2
pg6_3,89,8,2
pg6_3,90,8,2
pg6_3,91,8,2
pg6_3,92,8,2
pg6_3,93,8,2
pg6_3,94,8,2
pg6_3,95,8,2
pg6_3,96,8,2
pg6_3,97,8,2
pg6_4,1,0,10
pg6_4,2,0,10
pg6_4,3,0,10
pg6_4,4,0,10
pg6_4,5,0,10
pg6_4,6,0,10
pg6_4,7,0,10
pg6_4,8,0,10
pg6_4,9,0,10
pg6_4,10,0,10
pg6_4,11,0,10
pg6_4,12,0,10
pg6_4,13,1,9
pg6_4,14,1,9
pg6_4,15,1,9
pg6_4,16,1,9
pg6_4,17,1,9
pg6_4,18,1,9
pg6_4,19,1,9
pg6_4,20,1,9
pg6_4,21,1,9
pg6_4,22,2,8
pg6_4,23,2,8
pg6_4,24,3,7
pg6_4,25,5,5
pg6_4,26,5,5
pg6_4,27,5,5
pg6_4,28,5,5
pg6_4,29,5,5
pg6_4,30,5,5
pg6_4,31,5,5
pg6_4,32,5,5
pg6_4,33,6,4
pg6_4,34,6,4
pg6_4,35,6,4
pg6_4,36,6,4
pg6_4,37,6,4
pg6_4,38,6,4
pg6_4,39,8,2
pg6_4,40,8,2
pg6_4,41,8,2
pg6_4,42,9,1
pg6_4,43,9,1
pg6_4,44,9,1
pg6_4,45,9,1
pg6_4,46,9,1
pg6_4,47,9,1
pg6_4,48,9,1
pg6_4,49,9,1
pg6_4,50,9,1
pg6_4,51,9,1
pg6_4,52,9,1
pg6_4,53,9,1
pg6_4,54,9,1
pg6_4,55,9,1
pg6_4,56,9,1
pg6_4,57,9,1
pg6_4,58,9,1
pg6_4,59,9,1
pg6_4,60,9,1
pg6_4,61,9,1
pg6_4,62,9,1
pg6_4,63,9,1
pg6_4,64,9,1
pg6_4,65,9,1
pg6_4,66,9,1
pg6_4,67,9,1
pg6_4,68,9,1
pg6_4,69,9,1
pg6_4,70,9,1
pg6_4,71,9,1
pg6_4,72,9,1
pg6_4,73,9,1
pg6_4,74,9,1
pg6_4,75,9,1
pg6_4,76,9,1
pg6_4,77,9,1
pg6_4,78,9,1
pg6_4,79,9,1
pg6_4,80,9,1
pg6_4,81,9,1
pg6_4,82,9,1
pg6_4,83,9,1
pg6_4,84,9,1
pg6_4,85,9,1
pg6_4,86,9,1
pg6_4,87,9,1
pg6_4,88,9,1
pg6_4,89,9,1
pg6_4,90,9,1
pg6_4,91,9,1
pg6_4,92,9,1
pg6_4,93,9,1
pg6_4,94,9,1
pg6_4,95,9,1
pg6_4,96,9,1
pg6_4,97,9,1
pg6_5,1,0,11
pg6_5,2,0,11
pg6_5,3,0,11
pg6_5,4,0,11
pg6_5,5,0,11
pg6_5,6,0,11
pg6_5,7,0,11
pg6_5,8,0,11
pg6_5,9,0,11
pg6_5,10,0,11
pg6_5,11,0,11
pg6_5,12,0,11
pg6_5,13,0,11
pg6_5,14,0,11
pg6_5,15,0,11
pg6_5,16,0,11
pg6_5,17,1,10
pg6_5,18,1,10
pg6_5,19,1,10
pg6_5,20,1,10
pg6_5,21,1,10
pg6_5,22,4,7
pg6_5,23,4,7
pg6_5,24,4,7
pg6_5,25,4,7
pg6_5,26,5,6
pg6_5,27,6,5
pg6_5,28,7,4
pg6_5,29,8,3
pg6_5,30,8,3
pg6_5,31,8,3
pg6_5,32,8,3
pg6_5,33,8,3
pg6_5,34,8,3
pg6_5,35,8,3
pg6_5,36,8,3
pg6_5,37,8,3
pg6_5,38,8,3
pg6_5,39,8,3
pg6_5,40,8,3
pg6_5,41,9,2
pg6_5,42,9,2
pg6_5,43,9,2
pg6_5,44,9,2
pg6_5,45,9,2
pg6_5,46,9,2
pg6_5,47,9,2
pg6_5,48,9,2
pg6_5,49,9,2
pg6_5,50,9,2
pg6_5,51,9,2
pg6_5,52,9,2
pg6_5,53,9,2
pg6_5,54,9,2
pg6_5,55,9,2
pg6_5,56,9,2
pg6_5,57,9,2
pg6_5,58,9,2
pg6_5,59,9,2
pg6_5,60,9,2
pg6_5,61,9,2
pg6_5,62,9,2
pg6_5,63,9,2
pg6_5,64,9,2
pg6_5,65,9,2
pg6_5,66,9,2
pg6_5,67,9,2
pg6_5,68,9,2
pg6_5,69,9,2
pg6_5,70,9,2
pg6_5,71,9,2
pg6_5,72,9,2
pg6_5,73,9,2
pg6_5,74,9,2
pg6_5,75,9,2
pg6_5,76,9,2
pg6_5,77,9,2
pg6_5,78,9,2
pg6_5,79,9,2
pg6_5,80,9,2
pg6_5,81,9,2
pg6_5,82,9,2
pg6_5,83,9,2
pg6_5,84,9,2
pg6_5,85,9,2
pg6_5,86,9,2
pg6_5,87,9,2
pg6_5,88,9,2
pg6_5,89,9,2
pg6_5,90,9,2
pg6_5,91,9,2
pg6_5,92,9,2
pg6_5,93,9,2
pg6_5,94,9,2
pg6_5,95,9,2
pg6_5,96,9,2
pg6_5,97,9,2
pg6_6,1,0,10
pg6_6,2,0,10
pg6_6,3,0,10
pg6_6,4,0,10
pg6_6,5,0,10
pg6_6,6,0,10
pg6_6,7,0,10
pg6_6,8,1,9
pg6_6,9,1,9
pg6_6,10,1,9
pg6_6,11,3,7
pg6_6,12,3,7
pg6_6,13,3,7
pg6_6,14,3,7
pg6_6,15,4,6
pg6_6,16,4,6
pg6_6,17,4,6
pg6_6,18,4,6
pg6_6,19,4,6
pg6_6,20,4,6
pg6_6,21,4,6
pg6_6,22,7,3
pg6_6,23,8,2
pg6_6,24,8,2
pg6_6,25,8,2
pg6_6,26,8,2
pg6_6,27,8,2
pg6_6,28,8,2
pg6_6,29,8,2
pg6_6,30,8,2
pg6_6,31,9,1
pg6_6,32,9,1
pg6_6,33,9,1
pg6_6,34,9,1
pg6_6,35,9,1
pg6_6,36,9,1
pg6_6,37,9,1
pg6_6,38,9,1
pg6_6,39,9,1
pg6_6,40,9,1
pg6_6,41,9,1
pg6_6,42,9,1
pg6_6,43,9,1
pg6_6,44,9,1
pg6_6,45,9,1
pg6_6,46,9,1
pg6_6,47,9,1
pg6_6,48,9,1
pg6_6,49,9,1
pg6_6,50,9,1
pg6_6,51,9,1
pg6_6,52,9,1
pg6_6,53,9,1
pg6_6,54,9,1
pg6_6,55,9,1
pg6_6,56,9,1
pg6_6,57,9,1
pg6_6,58,9,1
pg6_6,59,9,1
pg6_6,60,9,1
pg6_6,61,9,1
pg6_6,62,9,1
pg6_6,63,9,1
pg6_6,64,9,1
pg6_6,65,9,1
pg6_6,66,9,1
pg6_6,67,9,1
pg6_6,68,9,1
pg6_6,69,9,1
pg6_6,70,9,1
pg6_6,71,9,1
pg6_6,72,9,1
pg6_6,73,9,1
pg6_6,74,9,1
pg6_6,75,9,1
pg6_6,76,9,1
pg6_6,77,9,1
pg6_6,78,9,1
pg6_6,79,9,1
pg6_6,80,9,1
pg6_6,81,9,1
pg6_6,82,9,1
pg6_6,83,9,1
pg6_6,84,9,1
pg6_6,85,9,1
pg6_6,86,9,1
pg6_6,87,9,1
pg6_6,88,9,1
pg6_6,89,9,1
pg6_6,90,9,1
pg6_6,91,9,1
pg6_6,92,9,1
pg6_6,93,9,1
pg6_6,94,9,1
pg6_6,95,9,1
pg6_6,96,9,1
pg6_6,97,9,1
pg6_7,1,0,10
pg6_7,2,0,10
pg6_7,3,0,10
pg6_7,4,0,10
pg6_7,5,0,10
pg6_7,6,0,10
pg6_7,7,0,10
pg6_7,8,0,10
pg6_7,9,0,10
pg6_7,10,0,10
pg6_7,11,0,10
pg6_7,12,1,9
pg6_7,13,1,9
pg6_7,14,4,6
pg6_7,15,4,6
pg6_7,16,4,6
pg6_7,17,4,6
pg6_7,18,6,4
pg6_7,19,6,4
pg6_7,20,7,3
pg6_7,21,7,3
pg6_7,22,7,3
pg6_7,23,7,3
pg6_7,24,7,3
pg6_7,25,7,3
pg6_7,26,7,3
pg6_7,27,7,3
pg6_7,28,8,2
pg6_7,29,8,2
pg6_7,30,8,2
pg6_7,31,8,2
pg6_7,32,8,2
pg6_7,33,8,2
pg6_7,34,8,2
pg6_7,35,8,2
pg6_7,36,8,2
pg6_7,37,8,2
pg6_7,38,8,2
pg6_7,39,8,2
pg6_7,40,8,2
pg6_7,41,8,2
pg6_7,42,8,2
pg6_7,43,8,2
pg6_7,44,8,2
pg6_7,45,8,2
pg6_7,46,8,2
pg6_7,47,8,2
pg6_7,48,8,2
pg6_7,49,8,2
pg6_7,50,8,2
pg6_7,51,8,2
pg6_7,52,8,2
pg6_7,53,8,2
pg6_7,54,8,2
pg6_7,55,8,2
pg6_7,56,8,2
pg6_7,57,8,2
pg6_7,58,8,2
pg6_7,59,8,2
pg6_7,60,8,2
pg6_7,61,8,2
pg6_7,62,8,2
pg6_7,63,8,2
pg6_7,64,9,1
pg6_7,65,9,1
pg6_7,66,9,1
pg6_7,67,9,1
pg6_7,68,9,1
pg6_7,69,9,1
pg6_7,70,9,1
pg6_7,71,9,1
pg6_7,72,9,1
pg6_7,73,9,1
pg6_7,74,9,1
pg6_7,75,9,1
pg6_7,76,9,1
pg6_7,77,9,1
pg6_7,78,9,1
pg6_7,79,9,1
pg6_7,80,9,1
pg6_7,81,9,1
pg6_7,82,9,1
pg6_7,83,9,1
pg6_7,84,9,1
pg6_7,85,9,1
pg6_7,86,9,1
pg6_7,87,9,1
pg6_7,88,9,1
pg6_7,89,9,1
pg6_7,90,9,1
pg6_7,91,9,1
pg6_7,92,9,1
pg6_7,93,9,1
pg6_7,94,9,1
pg6_7,95,9,1
pg6_7,96,9,1
pg6_7,97,9,1
pg6_8,1,0,10
pg6_8,2,0,10
pg6_8,3,0,10
pg6_8,4,0,10
pg6_8,5,0,10
pg6_8,6,0,10
pg6_8,7,0,10
pg6_8,8,0,10
pg6_8,9,0,10
pg6_8,10,0,10
pg6_8,11,0,10
pg6_8,12,0,10
pg6_8,13,0,10
pg6_8,14,0,10
pg6_8,15,0,10
pg6_8,16,0,10
pg6_8,17,1,9
pg6_8,18,1,9
pg6_8,19,1,9
pg6_8,20,1,9
pg6_8,21,1,9
pg6_8,22,1,9
pg6_8,23,2,8
pg6_8,24,1,9
pg6_8,25,2,8
pg6_8,26,2,8
pg6_8,27,2,8
pg6_8,28,2,8
pg6_8,29,2,8
pg6_8,30,3,7
pg6_8,31,4,6
pg6_8,32,5,5
pg6_8,33,5,5
pg6_8,34,5,5
pg6_8,35,5,5
pg6_8,36,5,5
pg6_8,37,5,5
pg6_8,38,7,3
pg6_8,39,7,3
pg6_8,40,7,3
pg6_8,41,7,3
pg6_8,42,7,3
pg6_8,43,7,3
pg6_8,44,7,3
pg6_8,45,7,3
pg6_8,46,7,3
pg6_8,47,7,3
pg6_8,48,7,3
pg6_8,49,7,3
pg6_8,50,7,3
pg6_8,51,7,3
pg6_8,52,7,3
pg6_8,53,7,3
pg6_8,54,7,3
pg6_8,55,7,3
pg6_8,56,7,3
pg6_8,57,7,3
pg6_8,58,7,3
pg6_8,59,7,3
pg6_8,60,7,3
pg6_8,61,7,3
pg6_8,62,7,3
pg6_8,63,7,3
pg6_8,64,7,3
pg6_8,65,7,3
pg6_8,66,7,3
pg6_8,67,7,3
pg6_8,68,7,3
pg6_8,69,8,2
pg6_8,70,8,2
pg6_8,71,8,2
pg6_8,72,8,2
pg6_8,73,8,2
pg6_8,74,8,2
pg6_8,75,8,2
pg6_8,76,8,2
pg6_8,77,8,2
pg6_8,78,8,2
pg6_8,79,8,2
pg6_8,80,8,2
pg6_8,81,8,2
pg6_8,82,8,2
pg6_8,83,8,2
pg6_8,84,9,1
pg6_8,85,9,1
pg6_8,86,9,1
pg6_8,87,9,1
pg6_8,88,9,1
pg6_8,89,9,1
pg6_8,90,9,1
pg6_8,91,9,1
pg6_8,92,9,1
pg6_8,93,9,1
pg6_8,94,9,1
pg6_8,95,9,1
pg6_8,96,9,1
pg6_8,97,9,1
pg6_9,1,0,10
pg6_9,2,0,10
pg6_9,3,0,10
pg6_9,4,0,10
pg6_9,5,0,10
pg6_9,6,0,10
pg6_9,7,0,10
pg6_9,8,0,10
pg6_9,9,0,10
pg6_9,10,0,10
pg6_9,11,0,10
pg6_9,12,0,10
pg6_9,13,0,10
pg6_9,14,0,10
pg6_9,15,0,10
pg6_9,16,0,10
pg6_9,17,0,10
pg6_9,18,0,10
pg6_9,19,0,10
pg6_9,20,0,10
pg6_9,21,1,9
pg6_9,22,1,9
pg6_9,23,1,9
pg6_9,24,3,7
pg6_9,25,5,5
pg6_9,26,4,6
pg6_9,27,7,3
pg6_9,28,8,2
pg6_9,29,8,2
pg6_9,30,8,2
pg6_9,31,9,1
pg6_9,32,9,1
pg6_9,33,9,1
pg6_9,34,9,1
pg6_9,35,9,1
pg6_9,36,9,1
pg6_9,37,9,1
pg6_9,38,9,1
pg6_9,39,10,0
pg6_9,40,10,0
pg6_9,41,10,0
pg6_9,42,10,0
pg6_9,43,10,0
pg6_9,44,10,0
pg6_9,45,10,0
pg6_9,46,10,0
pg6_9,47,10,0
pg6_9,48,10,0
pg6_9,49,10,0
pg6_9,50,10,0
pg6_9,51,10,0
pg6_9,52,10,0
pg6_9,53,10,0
pg6_9,54,10,0
pg6_9,55,10,0
pg6_9,56,10,0
pg6_9,57,10,0
pg6_9,58,10,0
pg6_9,59,10,0
pg6_9,60,10,0
pg6_9,61,10,0
pg6_9,62,10,0
pg6_9,63,10,0
pg6_9,64,10,0
pg6_9,65,10,0
pg6_9,66,10,0
pg6_9,67,10,0
pg6_9,68,10,0
pg6_9,69,10,0
pg6_9,70,10,0
pg6_9,71,10,0
pg6_9,72,10,0
pg6_9,73,10,0
pg6_9,74,10,0
pg6_9,75,10,0
pg6_9,76,10,0
pg6_9,77,10,0
pg6_9,78,10,0
pg6_9,79,10,0
pg6_9,80,10,0
pg6_9,81,10,0
pg6_9,82,10,0
pg6_9,83,10,0
pg6_9,84,10,0
pg6_9,85,10,0
pg6_9,86,10,0
pg6_9,87,10,0
pg6_9,88,10,0
pg6_9,89,10,0
pg6_9,90,10,0
pg6_9,91,10,0
pg6_9,92,10,0
pg6_9,93,10,0
pg6_9,94,10,0
pg6_9,95,10,0
pg6_9,96,10,0
pg6_9,97,10,0
pg7_1,1,0,10
pg7_1,2,0,10
pg7_1,3,0,10
pg7_1,4,0,10
pg7_1,5,0,10
pg7_1,6,0,10
pg7_1,7,0,10
pg7_1,8,0,10
pg7_1,9,0,10
pg7_1,10,0,10
pg7_1,11,0,10
pg7_1,12,0,10
pg7_1,13,0,10
pg7_1,14,0,10
pg7_1,15,0,10
pg7_1,16,0,10
pg7_1,17,0,10
pg7_1,18,0,10
pg7_1,19,1,9
pg7_1,20,1,9
pg7_1,21,2,8
pg7_1,22,2,8
pg7_1,23,2,8
pg7_1,24,3,7
pg7_1,25,3,7
pg7_1,26,3,7
pg7_1,27,3,7
pg7_1,28,4,6
pg7_1,29,4,6
pg7_1,30,5,5
pg7_1,31,6,4
pg7_1,32,7,3
pg7_1,33,7,3
pg7_1,34,7,3
pg7_1,35,7,3
pg7_1,36,7,3
pg7_1,37,7,3
pg7_1,38,7,3
pg7_1,39,7,3
pg7_1,40,7,3
pg7_1,41,7,3
pg7_1,42,7,3
pg7_1,43,7,3
pg7_1,44,7,3
pg7_1,45,7,3
pg7_1,46,7,3
pg7_1,47,7,3
pg7_1,48,7,3
pg7_1,49,7,3
pg7_1,50,7,3
pg7_1,51,7,3
pg7_1,52,7,3
pg7_1,53,7,3
pg7_1,54,7,3
pg7_1,55,7,3
pg7_1,56,7,3
pg7_1,57,7,3
pg7_1,58,7,3
pg7_1,59,7,3
pg7_1,60,7,3
pg7_1,61,7,3
pg7_1,62,7,3
pg7_1,63,7,3
pg7_1,64,7,3
pg7_1,65,7,3
pg7_1,66,7,3
pg7_1,67,7,3
pg7_1,68,7,3
pg7_1,69,7,3
pg7_1,70,7,3
pg7_1,71,7,3
pg7_1,72,7,3
pg7_1,73,7,3
pg7_1,74,7,3
pg7_1,75,7,3
pg7_1,76,7,3
pg7_1,77,7,3
pg7_1,78,7,3
pg7_1,79,7,3
pg7_1,80,7,3
pg7_1,81,7,3
pg7_1,82,7,3
pg7_1,83,7,3
pg7_1,84,7,3
pg7_1,85,7,3
pg7_1,86,7,3
pg7_1,87,7,3
pg7_1,88,7,3
pg7_1,89,7,3
pg7_1,90,7,3
pg7_1,91,7,3
pg7_1,92,7,3
pg7_1,93,7,3
pg7_1,94,7,3
pg7_1,95,7,3
pg7_1,96,7,3
pg7_1,97,7,3
pg7_10,1,0,10
pg7_10,2,0,10
pg7_10,3,0,10
pg7_10,4,0,10
pg7_10,5,0,10
pg7_10,6,0,10
pg7_10,7,0,10
pg7_10,8,0,10
pg7_10,9,0,10
pg7_10,10,0,10
pg7_10,11,0,10
pg7_10,12,0,10
pg7_10,13,1,9
pg7_10,14,1,9
pg7_10,15,2,8
pg7_10,16,3,7
pg7_10,17,3,7
pg7_10,18,3,7
pg7_10,19,4,6
pg7_10,20,4,6
pg7_10,21,4,6
pg7_10,22,4,6
pg7_10,23,5,5
pg7_10,24,5,5
pg7_10,25,5,5
pg7_10,26,5,5
pg7_10,27,6,4
pg7_10,28,6,4
pg7_10,29,6,4
pg7_10,30,6,4
pg7_10,31,6,4
pg7_10,32,6,4
pg7_10,33,6,4
pg7_10,34,6,4
pg7_10,35,6,4
pg7_10,36,6,4
pg7_10,37,6,4
pg7_10,38,6,4
pg7_10,39,6,4
pg7_10,40,6,4
pg7_10,41,7,3
pg7_10,42,7,3
pg7_10,43,7,3
pg7_10,44,7,3
pg7_10,45,7,3
pg7_10,46,7,3
pg7_10,47,7,3
pg7_10,48,7,3
pg7_10,49,7,3
pg7_10,50,7,3
pg7_10,51,7,3
pg7_10,52,7,3
pg7_10,53,7,3
pg7_10,54,8,2
pg7_10,55,8,2
pg7_10,56,8,2
pg7_10,57,8,2
pg7_10,58,8,2
pg7_10,59,8,2
pg7_10,60,8,2
pg7_10,61,8,2
pg7_10,62,8,2
pg7_10,63,8,2
pg7_10,64,8,2
pg7_10,65,8,2
pg7_10,66,8,2
pg7_10,67,8,2
pg7_10,68,8,2
pg7_10,69,8,2
pg7_10,70,8,2
pg7_10,71,8,2
pg7_10,72,8,2
pg7_10,73,8,2
pg7_10,74,8,2
pg7_10,75,8,2
pg7_10,76,8,2
pg7_10,77,8,2
pg7_10,78,8,2
pg7_10,79,8,2
pg7_10,80,8,2
pg7_10,81,8,2
pg7_10,82,8,2
pg7_10,83,8,2
pg7_10,84,8,2
pg7_10,85,8,2
pg7_10,86,8,2
pg7_10,87,8,2
pg7_10,88,8,2
pg7_10,89,8,2
pg7_10,90,8,2
pg7_10,91,8,2
pg7_10,92,8,2
pg7_10,93,8,2
pg7_10,94,8,2
pg7_10,95,8,2
pg7_10,96,8,2
pg7_10,97,8,2
pg7_11,1,0,10
pg7_11,2,0,10
pg7_11,3,0,10
pg7_11,4,0,10
pg7_11,5,0,10
pg7_11,6,0,10
pg7_11,7,0,10
pg7_11,8,0,10
pg7_11,9,0,10
pg7_11,10,0,10
pg7_11,11,0,10
pg7_11,12,0,10
pg7_11,13,0,10
pg7_11,14,0,10
pg7_11,15,1,9
pg7_11,16,3,7
pg7_11,17,3,7
pg7_11,18,4,6
pg7_11,19,5,5
pg7_11,20,5,5
pg7_11,21,5,5
pg7_11,22,6,4
pg7_11,23,6,4
pg7_11,24,6,4
pg7_11,25,6,4
pg7_11,26,6,4
pg7_11,27,7,3
pg7_11,28,6,4
pg7_11,29,7,3
pg7_11,30,7,3
pg7_11,31,7,3
pg7_11,32,7,3
pg7_11,33,7,3
pg7_11,34,7,3
pg7_11,35,7,3
pg7_11,36,7,3
pg7_11,37,7,3
pg7_11,38,7,3
pg7_11,39,7,3
pg7_11,40,7,3
pg7_11,41,7,3
pg7_11,42,7,3
pg7_11,43,7,3
pg7_11,44,7,3
pg7_11,45,7,3
pg7_11,46,8,2
pg7_11,47,8,2
pg7_11,48,8,2
pg7_11,49,8,2
pg7_11,50,8,2
pg7_11,51,8,2
pg7_11,52,9,1
pg7_11,53,9,1
pg7_11,54,9,1
pg7_11,55,9,1
pg7_11,56,9,1
pg7_11,57,9,1
pg7_11,58,10,0
pg7_11,59,9,1
pg7_11,60,10,0
pg7_11,61,10,0
pg7_11,62,10,0
pg7_11,63,10,0
pg7_11,64,10,0
pg7_11,65,10,0
pg7_11,66,10,0
pg7_11,67,10,0
pg7_11,68,10,0
pg7_11,69,10,0
pg7_11,70,10,0
pg7_11,71,10,0
pg7_11,72,10,0
pg7_11,73,10,0
pg7_11,74,10,0
pg7_11,75,10,0
pg7_11,76,10,0
pg7_11,77,10,0
pg7_11,78,10,0
pg7_11,79,10,0
pg7_11,80,10,0
pg7_11,81,10,0
pg7_11,82,10,0
pg7_11,83,10,0
pg7_11,84,10,0
pg7_11,85,10,0
pg7_11,86,10,0
pg7_11,87,10,0
pg7_11,88,10,0
pg7_11,89,10,0
pg7_11,90,10,0
pg7_11,91,10,0
pg7_11,92,10,0
pg7_11,93,10,0
pg7_11,94,10,0
pg7_11,95,10,0
pg7_11,96,10,0
pg7_11,97,10,0
pg7_12,1,0,10
