group,frame,track_id,previous_object_index,current_object_index,center_distance,object_index_preserved
pg1_8,72,8,7,1,0.0,False
pg1_8,72,9,3,6,0.0,False
pg1_8,73,0,4,8,0.0,False
pg1_8,73,1,3,9,1.118033988749895,False
pg1_8,73,2,2,0,0.0,False
pg1_8,73,3,9,2,0.0,False
pg1_8,73,4,5,7,0.0,False
pg1_8,73,5,7,5,0.0,False
pg1_8,73,6,8,4,1.8027756377319943,False
pg1_8,73,7,0,3,1.118033988749895,False
pg1_8,74,0,8,7,0.0,False
pg1_8,74,1,9,8,1.118033988749895,False
pg1_8,74,2,0,9,0.0,False
pg1_8,74,3,2,5,0.0,False
pg1_8,74,4,7,6,0.0,False
pg1_8,74,5,5,3,0.0,False
pg1_8,74,6,4,1,2.692582403567252,False
pg1_8,74,7,3,2,1.4142135623730951,False
pg1_8,74,8,1,0,0.0,False
pg1_8,74,9,6,4,0.5,False
pg1_8,75,0,7,5,0.0,False
pg1_8,75,1,8,4,1.4142135623730951,False
pg1_8,75,2,9,0,0.0,False
pg1_8,75,3,5,9,0.0,False
