group,object_index,frame_count,mean_step_distance,median_step_distance,max_step_distance,p95_step_distance,large_jump_count,very_large_jump_count
pg3_12,7,97,0.8432036112373084,0.5,3.3541019662496847,2.3144284223239406,0,0
pg3_12,8,97,0.6323029314560804,0.5,3.1622776601683795,1.5811388300841898,0,0
pg3_12,9,97,0.5658574301500444,0.0,4.272001872658765,1.8027756377319946,0,0
pg3_2,0,97,0.8551796914948048,0.5,9.17877987534291,2.625,0,0
pg3_2,1,97,0.07478377850193883,0.0,4.47213595499958,0.5,0,0
pg3_2,2,97,0.09223022881510089,0.0,3.3541019662496847,0.5,0,0
pg3_2,3,97,0.10098463761761844,0.0,3.1622776601683795,1.0,0,0
pg3_2,4,97,0.3068325263218367,0.0,4.6097722286464435,0.8098385830773844,0,0
pg3_2,5,97,1.2391920244609416,1.0,4.031128874149275,3.399459951170448,0,0
pg3_2,6,97,0.8918810935326391,0.7071067811865476,3.605551275463989,2.1711646096066226,0,0
pg3_2,7,97,0.9844295274552796,0.5,13.583077707206124,3.050390529679106,1,0
pg3_2,8,97,0.8870163042527143,0.5,17.00735135169495,2.215990257669732,1,0
pg3_2,9,97,0.8202447397359599,0.5,8.0156097709407,1.8674699315012036,0,0
pg3_3,0,97,0.08502372562675396,0.0,3.1622776601683795,0.5,0,0
pg3_3,1,97,0.06996865172946147,0.0,4.716990566028302,0.0,0,0
pg3_3,2,97,0.09015755826137299,0.0,5.852349955359813,0.0,0,0
pg3_3,3,97,0.11060452071614474,0.0,5.0,0.5,0,0
pg3_3,4,97,0.1421250088765966,0.0,5.522680508593631,0.5,0,0
pg3_3,5,97,0.14342849389638693,0.0,5.1478150704935,0.5,0,0
pg3_3,6,97,0.9026707158113755,0.5,10.5,2.5,1,0
pg3_3,7,97,0.04450001950686214,0.0,4.272001872658765,0.0,0,0
pg3_3,8,97,0.06980793873662942,0.0,3.2015621187164243,0.5,0,0
pg3_3,9,97,0.08447679404840046,0.0,4.6097722286464435,0.5,0,0
pg3_4,0,97,0.5528237892789917,0.5,3.2015621187164243,1.4356601717798214,0,0
pg3_4,1,97,0.8529898193093954,0.5,9.848857801796104,2.0153882032022077,0,0
pg3_4,2,97,0.721429860883474,0.7071067811865476,5.408326913195984,1.8027756377319946,0,0
pg3_4,3,97,0.4935548672046639,0.0,7.0178344238090995,1.4142135623730951,0,0
pg3_4,4,97,0.9761775171121109,1.0,5.1478150704935,2.5123774391990983,0,0
pg3_4,5,97,0.2165022751382328,0.0,6.670832032063167,1.0,0,0
pg3_4,6,97,0.05839115911941656,0.0,3.605551275463989,0.125,0,0
pg3_4,7,97,1.2470985042108782,0.7071067811865476,17.0,3.0413812651491097,1,0
pg3_4,8,97,1.1846844020197886,0.6035533905932737,9.394147114027968,3.311185325197383,0,0
pg3_4,9,97,0.6443201367821948,0.5,6.800735254367722,1.5811388300841898,0,0
pg3_5,0,97,0.6207526808881336,0.5,2.23606797749979,1.636548031996141,0,0
pg3_5,1,97,1.1257529168462168,1.118033988749895,8.139410298049853,2.3020509831248424,0,0
pg3_5,2,97,0.9331281607577947,1.0,4.242640687119285,2.0615528128088303,0,0
pg3_5,3,97,1.0409516438174486,1.0,2.692582403567252,2.585277918489107,0,0
pg3_5,4,97,0.3736840529145217,0.0,3.3541019662496847,1.2135254915624212,0,0
pg3_5,5,97,0.8493248786269835,0.6035533905932737,2.5,2.0153882032022077,0,0
pg3_5,6,97,0.1544627825494395,0.0,2.0,0.7071067811865476,0,0
pg3_5,7,97,1.0892792097329664,1.0,4.301162633521313,2.5495097567963922,0,0
pg3_5,8,97,0.9759829978840381,1.0,3.5355339059327378,2.585277918489107,0,0
pg3_5,9,97,0.9398792475350163,0.7071067811865476,9.340770846134703,2.3020509831248424,0,0
pg3_7,0,97,0.03370904143228948,0.0,2.23606797749979,0.0,0,0
pg3_7,1,97,0.09584960540329608,0.0,3.2015621187164243,0.5,0,0
pg3_7,2,97,0.0429490169335173,0.0,4.123105625617661,0.0,0,0
