group,frame,object_count,mean_identity_distance,median_identity_distance,max_identity_distance,mean_nearest_distance,median_nearest_distance,max_nearest_distance,identity_is_nearest_count,identity_is_nearest_fraction
pg1_8,96,10,181.2173330295197,171.5592484959435,267.29431344493656,0.9698235514641489,0.0,5.656854249492381,0,0.0
pg1_8,97,10,161.60616138458263,154.2293841175951,303.40237309553135,0.6692582403567252,0.0,2.692582403567252,0,0.0
pg1_8,93,10,182.88041938312364,183.3261885619911,308.7430161153447,0.4192582403567252,0.0,2.692582403567252,0,0.0
pg1_9,26,10,178.59009946923646,155.80746116432263,308.6486675817668,0.1,0.0,0.5,0,0.0
pg1_9,27,10,173.41890744874232,150.10709280981644,385.852951265116,0.15,0.0,0.5,0,0.0
pg1_9,19,10,187.44044346819575,188.05661482773786,350.31307426357927,0.07071067811865475,0.0,0.7071067811865476,0,0.0
pg1_9,32,10,180.312723341697,176.8219443394965,351.18442448377465,0.25,0.0,1.0,0,0.0
pg1_9,18,10,173.74833519937323,152.42320170531218,386.0945480060551,0.258113883008419,0.0,1.5811388300841898,0,0.0
pg1_9,13,10,185.9047648819533,170.92399382622807,308.66567674427296,0.2,0.0,1.0,0,0.0
pg1_9,11,10,214.99039562521017,204.14745331704395,386.51778743028115,0.05,0.0,0.5,0,0.0
pg1_9,10,10,184.71388239947177,159.11349093709015,386.73020311322983,0.2,0.0,0.5,0,0.0
pg1_8,83,10,202.8751779097691,193.4540673322766,354.4643846707311,0.4192582403567252,0.0,2.692582403567252,0,0.0
pg1_8,84,10,177.38782429310427,168.22645271755337,326.26714514336254,0.49352407963338746,0.0,2.23606797749979,0,0.0
pg1_8,88,10,183.60766424146158,160.34940358803044,303.9230988260024,0.5748682575630477,0.0,2.5495097567963922,0,0.0
pg1_8,79,10,145.56189725864542,126.54431875764817,223.20002240143256,0.5059392175714934,0.0,2.5495097567963922,0,0.0
pg1_8,74,10,200.3778538659128,192.59929014894948,355.3621392326425,0.5724829954690243,0.0,2.692582403567252,0,0.0
pg1_9,79,10,213.95273186658068,237.2017784668298,336.71241438355077,1.1657951400805202,1.266123775561495,2.23606797749979,0,0.0
pg1_9,77,10,154.283913256753,152.739375925663,300.26987860922713,1.2073039622920851,1.266123775561495,2.23606797749979,0,0.0
pg1_9,74,10,200.81962813874776,186.6632296475556,367.2005582784427,0.9370557094787723,0.8535533905932737,2.8284271247461903,0,0.0
pg1_9,57,10,186.30380944323443,194.76823370852594,328.8453283840292,0.692080962648189,0.25,2.5,0,0.0
pg1_9,58,10,199.43139769132435,184.0049072940874,375.5292931317076,0.6009882418918543,0.5,1.8027756377319946,0,0.0
pg1_9,60,10,169.1500545181064,153.88292466295894,295.93284711231365,0.4788245611270738,0.25,1.5811388300841898,0,0.0
pg1_9,47,10,218.89335977071704,238.43293559004374,384.591341556203,0.37071067811865477,0.5,1.0,0,0.0
pg1_9,42,10,170.63809995954347,128.1356394607734,384.7076812334269,0.6730265607889769,0.25,3.905124837953327,0,0.0
pg1_9,44,10,204.74231587066257,185.40959941976246,322.5468958151667,0.35,0.0,1.5,0,0.0
pg1_9,35,10,182.5853839956369,194.57223034878464,265.0080187466032,0.15,0.0,1.0,0,0.0
pg1_9,34,10,183.97103905250736,196.72858889396954,277.7035289656939,0.1,0.0,0.5,0,0.0
